date,year,doy,Hour,lt,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2015-06-29,2015,180,4,22,2.5,199.9,0.7,5.0,0.7,5.8,429.0,2.1,-4.1,3.7,56350.0
2015-06-29,2015,180,5,23,2.5,199.9,1.9,5.4,-0.1,6.0,413.0,2.9,-5.7,3.4,53955.0
2015-06-29,2015,180,6,0,2.5,200.0,2.3,4.6,1.5,5.7,409.0,3.1,-5.4,3.9,76186.0
2015-06-29,2015,180,7,1,2.5,200.0,-0.4,4.1,-1.6,5.8,413.0,3.8,-5.6,3.8,87560.0
2015-06-29,2015,180,8,2,2.5,200.1,1.8,6.8,0.8,7.7,397.0,-0.4,-4.7,4.3,112601.0
2015-06-29,2015,180,9,3,2.5,200.1,2.8,-2.8,4.2,7.4,397.0,-1.7,2.1,4.2,93116.0
2015-06-29,2015,180,10,4,2.5,200.1,1.4,-5.2,2.3,5.9,407.0,-0.2,3.2,5.1,90371.0
2015-06-29,2015,180,11,5,2.5,200.2,-3.3,-0.1,-0.8,5.3,430.0,1.4,1.6,6.1,122026.0
2015-06-29,2015,180,12,6,2.5,200.2,0.8,-5.1,0.2,5.6,409.0,1.4,5.8,5.8,89640.0
2015-06-29,2015,180,13,7,2.5,200.3,0.7,-5.7,0.9,5.8,401.0,0.4,5.7,5.3,76688.0
2015-06-29,2015,180,14,8,2.5,200.3,1.3,-5.4,2.5,6.2,394.0,-0.9,4.1,4.0,68320.0
2015-06-29,2015,180,15,9,2.5,200.3,2.3,-4.8,3.1,6.3,388.0,-1.0,4.0,3.9,64791.0
2015-06-29,2015,180,16,10,2.5,200.4,3.2,-4.3,3.1,6.4,384.0,-0.8,4.2,3.9,62555.0
2015-06-29,2015,180,17,11,2.5,200.4,2.9,-3.7,4.7,7.0,398.0,1.2,2.0,2.3,50323.0
2015-06-29,2015,180,18,12,2.5,200.4,1.6,-5.7,2.8,6.8,401.0,2.7,0.3,1.9,46021.0
2015-06-29,2015,180,19,13,2.5,200.5,3.0,-4.1,3.0,6.5,382.0,0.7,-0.1,2.4,58827.0
2015-06-29,2015,180,20,14,2.6,200.5,2.9,-4.4,2.1,6.2,370.0,-0.8,-0.6,3.4,70671.0
2015-06-29,2015,180,21,15,2.6,200.6,-0.2,-5.6,-0.4,6.0,395.0,2.3,1.1,3.2,57725.0
2015-06-29,2015,180,22,16,2.6,200.6,0.5,-5.0,1.1,5.9,383.0,-0.3,0.5,3.4,47089.0
2015-06-29,2015,180,23,17,2.6,200.6,0.8,-5.1,0.7,5.9,387.0,0.6,1.0,3.5,53169.0
2015-06-30,2015,181,0,18,2.6,200.7,2.1,-4.3,2.2,5.7,375.0,-1.5,-0.0,3.4,52610.0
2015-06-30,2015,181,1,19,2.6,200.7,0.8,-4.4,-1.1,5.6,387.0,3.4,1.0,3.6,58744.0
2015-06-30,2015,181,2,20,2.6,200.8,1.4,-4.8,1.7,5.7,384.0,-0.1,2.1,2.8,37696.0
2015-06-30,2015,181,3,21,2.6,200.8,2.5,-4.7,2.2,5.8,377.0,-0.5,2.5,2.4,32089.0
2015-06-30,2015,181,4,22,2.6,200.8,2.7,-4.5,1.9,5.9,376.0,-0.8,2.4,2.4,32282.0
2015-06-30,2015,181,5,23,2.6,200.9,0.2,-2.5,-2.1,5.2,394.0,0.9,-0.5,5.6,31319.0
2015-06-30,2015,181,6,0,2.6,200.9,1.8,-3.7,1.0,4.4,399.0,0.6,-2.3,8.7,22014.0
2015-06-30,2015,181,7,1,2.6,201.0,2.1,-3.3,0.0,4.0,404.0,-0.5,-1.9,7.5,26713.0
2015-06-30,2015,181,8,2,2.6,201.0,2.8,-1.9,0.4,3.5,412.0,0.2,-0.5,7.1,22392.0
2015-06-30,2015,181,9,3,2.6,201.0,1.5,-1.3,0.6,2.0,402.0,0.4,-0.7,8.9,26662.0
2015-06-30,2015,181,10,4,2.6,201.1,1.6,-1.4,0.4,2.2,396.0,0.9,-0.3,8.7,21852.0
2015-06-30,2015,181,11,5,2.6,201.1,2.2,-2.2,0.8,3.3,389.0,1.3,-0.3,7.5,13650.0
2015-06-30,2015,181,12,6,2.6,201.2,1.8,-1.8,1.1,2.8,384.0,1.4,0.4,8.3,15147.0
2015-06-30,2015,181,13,7,2.6,201.2,0.6,-1.2,0.4,1.6,378.0,0.8,0.9,9.7,18281.0
2015-06-30,2015,181,14,8,2.6,201.2,0.9,-0.2,0.2,1.6,375.0,1.1,1.5,10.0,21031.0
2015-06-30,2015,181,15,9,2.6,201.3,-0.3,0.5,-1.1,2.2,370.0,0.6,2.2,10.6,20332.0
2015-06-30,2015,181,16,10,2.6,201.3,-1.5,0.4,-2.2,2.8,363.0,-0.3,3.0,12.6,16909.0
2015-06-30,2015,181,17,11,2.7,201.4,-0.9,1.7,-2.7,3.4,360.0,-0.5,3.1,13.7,14452.0
2015-06-30,2015,181,18,12,2.7,201.4,-0.5,1.3,-1.3,1.9,362.0,-0.2,3.2,19.1,15281.0
2015-06-30,2015,181,19,13,2.7,201.4,0.7,0.9,-0.4,2.6,362.0,0.4,2.6,18.5,17687.0
2015-06-30,2015,181,20,14,2.7,201.5,-0.4,1.0,-1.0,3.3,363.0,-0.2,3.2,17.1,19223.0
2015-06-30,2015,181,21,15,2.7,201.5,0.4,3.3,0.7,3.7,364.0,0.2,3.1,16.4,21367.0
2015-06-30,2015,181,22,16,2.7,201.6,-0.2,-1.2,-0.7,3.4,363.0,-0.0,3.1,11.5,24228.0
2015-06-30,2015,181,23,17,2.7,201.6,0.8,-1.2,0.1,3.2,366.0,0.7,3.0,8.4,33843.0
2015-07-01,2015,182,0,18,2.7,201.6,0.9,-2.7,-1.2,3.5,366.0,0.7,3.0,8.8,32210.0
2015-07-01,2015,182,1,19,2.7,201.7,0.1,-2.6,-0.8,3.4,370.0,0.6,2.8,9.0,35808.0
2015-07-01,2015,182,2,20,2.7,201.7,0.6,-1.3,1.0,2.9,372.0,0.5,3.3,10.2,45031.0
2015-07-01,2015,182,3,21,2.7,201.8,0.5,-1.2,0.9,3.5,378.0,0.3,3.9,10.3,39515.0
2015-07-01,2015,182,4,22,2.7,201.8,0.1,-4.2,-0.1,4.3,376.0,0.6,3.9,9.4,36754.0
2015-07-01,2015,182,5,23,2.7,201.8,1.0,-3.6,-1.3,4.2,370.0,0.6,4.7,9.2,36076.0
2015-07-01,2015,182,6,0,2.7,201.9,2.1,-4.6,2.2,5.6,368.0,-0.7,4.6,7.2,37646.0
2015-07-01,2015,182,7,1,2.7,201.9,1.6,-4.9,1.7,5.7,367.0,-1.3,4.6,7.3,35884.0
2015-07-01,2015,182,8,2,2.7,201.9,3.2,-2.8,1.6,4.7,368.0,-0.8,1.8,6.5,78556.0
2015-07-01,2015,182,9,3,2.7,202.0,1.8,-2.0,1.3,4.1,381.0,-0.0,2.5,6.4,74597.0
2015-07-01,2015,182,10,4,2.7,202.0,1.9,-1.6,-1.0,3.4,382.0,0.3,1.5,6.0,96827.0
2015-07-01,2015,182,11,5,2.7,202.1,2.1,-0.9,-0.0,4.0,395.0,0.7,-1.5,5.1,120925.0
2015-07-01,2015,182,12,6,2.7,202.1,3.6,-3.1,-0.4,5.1,409.0,0.3,-3.7,4.4,123559.0
2015-07-01,2015,182,13,7,2.7,202.1,2.0,-3.6,-1.7,4.9,415.0,1.7,-3.2,4.2,114926.0
2015-07-01,2015,182,14,8,2.8,202.2,1.5,-3.1,-1.3,4.7,423.0,2.3,-3.7,4.4,117355.0
2015-07-01,2015,182,15,9,2.8,202.2,1.4,-2.6,1.4,5.0,419.0,0.3,-4.5,4.2,102493.0
2015-07-01,2015,182,16,10,2.8,202.3,2.1,-3.0,0.8,4.9,410.0,-0.3,-4.2,4.2,104478.0
2015-07-01,2015,182,17,11,2.8,202.3,3.5,-0.4,3.5,5.2,402.0,-1.8,-5.8,4.2,90460.0
2015-07-01,2015,182,18,12,2.8,202.3,2.2,-2.5,0.1,3.9,406.0,-0.7,-4.1,4.2,134239.0
2015-07-01,2015,182,19,13,2.8,202.4,2.7,-1.4,0.6,3.2,401.0,-1.1,-4.4,4.4,145238.0
2015-07-01,2015,182,20,14,2.8,202.4,2.3,-2.0,-0.0,3.2,398.0,-0.3,-3.8,4.0,123485.0
2015-07-01,2015,182,21,15,2.8,202.5,1.8,-2.1,-0.3,3.2,398.0,-0.6,-3.2,3.8,115693.0
2015-07-01,2015,182,22,16,2.8,202.5,3.2,-3.0,1.3,4.6,394.0,-1.4,-2.7,3.5,94434.0
2015-07-01,2015,182,23,17,2.8,202.5,3.2,-2.6,1.0,4.4,393.0,-1.1,-2.6,3.6,96094.0
2015-07-02,2015,183,0,18,2.8,202.6,3.2,-2.5,0.2,4.2,397.0,-0.7,-2.3,3.5,118173.0
2015-07-02,2015,183,1,19,2.8,202.6,3.8,-1.2,-0.2,4.0,397.0,-0.8,-2.2,3.9,111478.0
2015-07-02,2015,183,2,20,2.8,202.7,3.7,-1.7,0.4,4.0,396.0,-0.5,-2.0,4.0,98094.0
2015-07-02,2015,183,3,21,2.8,202.7,3.4,-1.9,0.5,4.0,391.0,-0.6,-1.3,3.9,83256.0
2015-07-02,2015,183,4,22,2.8,202.7,2.6,-2.3,-0.4,3.6,388.0,-0.0,-1.1,3.9,76384.0
2015-07-02,2015,183,5,23,2.8,202.8,2.8,-2.1,-1.1,3.8,386.0,0.2,-1.5,3.8,73205.0
2015-07-02,2015,183,6,0,2.8,202.8,2.6,-1.9,-1.6,3.7,384.0,0.1,-1.4,3.7,65764.0
2015-07-02,2015,183,7,1,2.8,202.9,2.8,-1.3,-1.0,3.4,380.0,0.6,-1.4,3.8,87074.0
2015-07-02,2015,183,8,2,2.8,202.9,3.1,-1.0,-0.2,3.3,375.0,0.1,-1.5,3.9,87879.0
2015-07-02,2015,183,9,3,2.8,202.9,3.0,-1.3,-0.1,3.3,371.0,0.1,-0.8,3.9,71985.0
2015-07-02,2015,183,10,4,2.8,203.0,3.0,-1.0,0.2,3.2,369.0,-0.0,-0.9,4.1,68148.0
2015-07-02,2015,183,11,5,2.8,203.0,2.9,-1.4,0.0,3.3,367.0,-0.1,-0.3,4.2,57864.0
2015-07-02,2015,183,12,6,2.9,203.1,2.5,-1.4,0.0,2.9,362.0,-0.5,0.2,4.8,46094.0
2015-07-02,2015,183,13,7,2.9,203.1,2.6,-1.2,-0.0,2.9,355.0,-0.3,0.5,5.3,34081.0
2015-07-02,2015,183,14,8,2.9,203.1,2.4,-1.4,0.2,2.8,353.0,-1.0,0.9,5.4,34827.0
2015-07-02,2015,183,15,9,2.9,203.2,2.4,-0.8,0.3,2.6,352.0,-1.1,0.4,5.3,41787.0
2015-07-02,2015,183,16,10,2.9,203.2,2.6,-1.2,-0.4,2.8,348.0,-0.4,0.9,5.1,37142.0
2015-07-02,2015,183,17,11,2.9,203.3,2.3,-1.4,-0.7,2.8,347.0,-0.2,1.5,4.9,33308.0
2015-07-02,2015,183,18,12,2.9,203.3,2.2,-1.5,-0.2,2.7,346.0,-1.0,1.7,5.1,37804.0
2015-07-02,2015,183,19,13,2.9,203.3,2.3,-1.3,-0.2,2.7,344.0,-0.8,2.0,5.2,34801.0
2015-07-02,2015,183,20,14,2.9,203.4,2.6,-0.8,0.0,2.7,342.0,-1.5,1.3,5.2,28234.0
2015-07-02,2015,183,21,15,2.9,203.4,2.5,-1.3,0.2,2.9,342.0,-1.4,2.2,5.0,23233.0
2015-07-02,2015,183,22,16,2.9,203.5,2.8,-1.6,0.4,3.2,339.0,-1.3,2.6,4.5,21691.0
2015-07-02,2015,183,23,17,2.9,203.5,2.5,-1.9,0.3,3.2,335.0,-1.3,3.0,4.6,26916.0
2015-07-03,2015,184,0,18,2.9,203.5,2.0,-2.2,0.7,3.2,336.0,-1.4,3.0,4.7,25550.0
2015-07-03,2015,184,1,19,2.9,203.6,2.3,-1.6,0.7,3.2,337.0,-1.2,2.1,4.8,30922.0
2015-07-03,2015,184,2,20,2.9,203.6,3.1,-1.1,0.8,3.4,332.0,-1.3,2.5,4.8,35120.0
2015-07-03,2015,184,3,21,2.9,203.6,2.8,-1.8,0.7,3.5,330.0,-0.7,2.3,4.8,32374.0
2015-07-03,2015,184,4,22,2.9,203.7,2.5,-2.0,0.6,3.3,328.0,-0.7,2.7,5.9,34594.0
2015-07-03,2015,184,5,23,2.9,203.7,2.3,-2.0,1.1,3.3,327.0,-0.2,2.8,5.9,33320.0
2015-07-03,2015,184,6,0,2.9,203.8,2.1,-2.5,0.6,3.4,324.0,-0.7,3.2,6.0,27414.0
2015-07-03,2015,184,7,1,2.9,203.8,1.6,-2.6,0.9,3.3,323.0,-0.4,2.9,6.4,21589.0
2015-07-03,2015,184,8,2,2.9,203.8,0.3,-3.0,-1.0,3.4,323.0,0.1,2.6,6.6,20294.0
2015-07-03,2015,184,9,3,2.9,203.9,1.4,-3.1,-0.2,3.7,319.0,-0.4,2.8,6.9,22151.0
2015-07-03,2015,184,10,4,3.0,203.9,1.6,-2.8,0.6,3.5,319.0,-0.4,2.7,7.3,22819.0
2015-07-03,2015,184,11,5,3.0,204.0,1.5,-2.9,-0.4,3.5,316.0,0.2,2.6,7.8,22510.0
2015-07-03,2015,184,12,6,3.0,204.0,1.6,-2.9,0.4,3.6,314.0,-0.3,3.1,8.0,24042.0
2015-07-03,2015,184,13,7,3.0,204.0,1.3,-2.9,0.3,3.4,315.0,-0.0,3.3,8.0,23080.0
2015-07-03,2015,184,14,8,3.0,204.1,1.1,-2.6,1.2,3.2,314.0,-0.5,2.9,8.3,22670.0
2015-07-03,2015,184,15,9,3.0,204.1,1.1,-0.3,1.1,2.3,314.0,-0.1,1.4,9.9,25209.0
2015-07-03,2015,184,16,10,3.0,204.2,1.1,-0.9,-0.0,1.8,314.0,-0.0,1.5,9.6,31269.0
2015-07-03,2015,184,17,11,3.0,204.2,0.5,-2.1,-0.7,2.4,314.0,-0.1,2.1,8.8,26193.0
2015-07-03,2015,184,18,12,3.0,204.2,0.6,-2.4,0.5,2.6,313.0,-0.2,2.1,9.7,22114.0
2015-07-03,2015,184,19,13,3.0,204.3,0.2,-1.3,1.6,2.5,311.0,-0.1,2.0,11.1,19414.0
2015-07-03,2015,184,20,14,3.0,204.3,-0.6,1.8,1.4,2.6,309.0,-0.6,3.2,10.4,16822.0
2015-07-03,2015,184,21,15,3.0,204.4,-0.6,2.1,2.3,3.2,310.0,-0.8,2.8,10.2,16948.0
2015-07-03,2015,184,22,16,3.0,204.4,-0.2,2.4,2.1,3.2,311.0,-1.1,3.9,10.8,16946.0
2015-07-03,2015,184,23,17,3.0,204.4,2.1,1.9,1.6,3.4,314.0,-0.9,4.0,11.5,16439.0
2015-07-04,2015,185,0,18,3.0,204.5,0.1,2.7,1.9,3.5,310.0,-0.9,4.5,11.5,17543.0
2015-07-04,2015,185,1,19,3.0,204.5,-0.0,0.7,3.5,4.0,311.0,-1.2,3.5,10.2,21652.0
2015-07-04,2015,185,2,20,3.0,204.6,-0.5,2.3,2.9,4.4,311.0,-1.9,4.5,9.9,26567.0
2015-07-04,2015,185,3,21,3.0,204.6,-1.5,3.2,-1.5,4.4,313.0,-3.0,4.4,10.7,32845.0
2015-07-04,2015,185,4,22,3.0,204.6,-3.7,3.3,1.0,5.3,311.0,-2.3,4.1,11.1,35690.0
2015-07-04,2015,185,5,23,3.0,204.7,-0.9,3.0,3.7,5.2,313.0,-1.9,4.2,12.3,36017.0
2015-07-04,2015,185,6,0,3.0,204.7,-1.0,3.1,3.7,5.3,316.0,-2.2,4.3,13.3,40946.0
2015-07-04,2015,185,7,1,3.0,204.8,-0.7,0.7,5.2,5.6,316.0,-1.7,4.3,15.0,44591.0
2015-07-04,2015,185,8,2,3.1,204.8,-0.9,-3.6,5.2,6.9,320.0,-1.1,3.6,16.4,47703.0
2015-07-04,2015,185,9,3,3.1,204.8,-1.0,-4.3,3.1,6.5,320.0,-2.6,2.9,17.1,47923.0
2015-07-04,2015,185,10,4,3.1,204.9,-2.2,-2.3,0.2,4.2,324.0,-3.9,4.3,19.7,56584.0
2015-07-04,2015,185,11,5,3.1,204.9,-1.5,-0.8,-2.8,5.3,336.0,-4.0,2.4,18.4,63683.0
2015-07-04,2015,185,12,6,3.1,205.0,-3.2,3.9,-5.5,7.8,332.0,-3.7,3.2,18.0,67413.0
2015-07-04,2015,185,13,7,3.1,205.0,-4.3,6.0,-0.4,9.5,347.0,-3.6,4.8,26.3,94001.0
2015-07-04,2015,185,14,8,3.1,205.0,1.7,7.6,12.6,15.2,365.0,-3.1,5.3,30.3,81599.0
2015-07-04,2015,185,15,9,3.1,205.1,-0.7,-3.2,12.8,15.5,372.0,-0.8,3.7,35.7,114167.0
2015-07-04,2015,185,16,10,3.1,205.1,-3.0,6.4,-5.1,10.4,377.0,-2.2,5.5,39.9,168055.0
2015-07-04,2015,185,17,11,3.1,205.1,-7.2,11.4,-2.3,15.4,383.0,-0.5,4.7,29.4,124292.0
2015-07-04,2015,185,18,12,3.1,205.2,-8.0,16.7,-5.1,19.9,423.0,5.4,2.8,21.7,245718.0
2015-07-04,2015,185,19,13,3.1,205.2,-7.2,18.6,4.6,21.2,452.0,10.8,1.0,18.8,247473.0
2015-07-04,2015,185,20,14,3.1,205.3,-0.2,6.2,-13.1,18.0,508.0,13.9,-9.5,12.8,627521.0
2015-07-04,2015,185,21,15,3.1,205.3,-10.0,6.8,-6.5,14.4,570.0,12.3,-12.4,10.8,375845.0
2015-07-04,2015,185,22,16,3.1,205.3,-9.6,8.3,-1.4,13.5,550.0,6.0,-11.7,9.0,368121.0
2015-07-04,2015,185,23,17,3.1,205.4,-7.1,8.9,-1.6,12.7,496.0,5.6,-8.0,11.9,381286.0
2015-07-05,2015,186,0,18,3.1,205.4,-3.2,4.6,-4.7,12.6,491.0,3.5,-8.0,10.8,305911.0
2015-07-05,2015,186,1,19,3.1,205.5,-7.7,6.8,-3.1,13.8,452.0,1.6,-4.6,9.5,263810.0
2015-07-05,2015,186,2,20,3.1,205.5,-5.8,7.0,0.7,12.6,454.0,4.7,-5.0,8.2,280625.0
2015-07-05,2015,186,3,21,3.1,205.5,-3.1,3.7,-9.8,11.8,506.0,-2.2,-9.5,5.8,372206.0
2015-07-05,2015,186,4,22,3.1,205.6,-8.1,6.6,1.6,11.3,495.0,-0.5,-8.4,6.0,338237.0
2015-07-05,2015,186,5,23,3.1,205.6,-7.2,6.1,2.6,10.1,487.0,0.6,-7.5,5.1,277151.0
2015-07-05,2015,186,6,0,3.2,205.7,-4.7,6.8,2.0,9.6,491.0,1.9,-3.2,4.3,252560.0
2015-07-05,2015,186,7,1,3.2,205.7,-5.6,5.6,-0.6,8.7,484.0,0.3,-2.5,4.0,153128.0
2015-07-05,2015,186,8,2,3.2,205.7,-6.2,5.0,1.0,8.6,482.0,1.5,-3.0,3.6,118183.0
2015-07-05,2015,186,9,3,3.2,205.8,-6.4,3.5,0.1,8.1,482.0,1.2,-4.6,3.7,114360.0
2015-07-05,2015,186,10,4,3.2,205.8,-4.9,3.6,0.8,8.1,503.0,0.6,-4.5,4.0,150836.0
2015-07-05,2015,186,11,5,3.2,205.9,-6.5,2.3,-0.9,8.0,479.0,0.5,-4.5,4.0,101972.0
2015-07-05,2015,186,12,6,3.2,205.9,-5.8,2.6,0.2,7.4,488.0,0.4,-4.5,3.3,86561.0
2015-07-05,2015,186,13,7,3.2,205.9,-3.1,4.7,-1.3,6.6,517.0,-1.3,0.6,2.7,94887.0
2015-07-05,2015,186,14,8,3.2,206.0,-3.3,5.0,3.1,7.0,514.0,3.5,1.2,2.3,85335.0
2015-07-05,2015,186,15,9,3.2,206.0,-2.1,5.2,3.5,6.9,526.0,4.2,1.2,2.4,96232.0
2015-07-05,2015,186,16,10,3.2,206.1,-4.3,4.6,0.0,6.8,503.0,1.2,1.4,2.6,87071.0
2015-07-05,2015,186,17,11,3.2,206.1,-4.4,2.5,-2.2,6.5,493.0,-1.7,-0.9,3.1,94516.0
2015-07-05,2015,186,18,12,3.2,206.1,-4.7,3.0,-0.4,6.5,488.0,-0.2,-0.3,3.2,107581.0
2015-07-05,2015,186,19,13,3.2,206.2,-2.7,1.9,3.5,5.6,526.0,3.5,-2.5,4.1,176110.0
2015-07-05,2015,186,20,14,3.2,206.2,-1.8,2.2,-0.6,5.3,529.0,0.8,-2.1,4.3,213053.0
2015-07-05,2015,186,21,15,3.2,206.3,-4.2,1.7,1.0,5.5,506.0,2.1,-2.9,4.1,169379.0
2015-07-05,2015,186,22,16,3.2,206.3,-2.9,3.4,0.2,5.4,519.0,0.9,-1.1,3.9,213392.0
2015-07-05,2015,186,23,17,3.2,206.3,-2.2,3.6,-0.4,5.2,518.0,0.3,-1.2,3.8,225624.0
2015-07-06,2015,187,0,18,3.2,206.4,-1.1,3.6,-1.4,5.6,527.0,0.6,-1.9,3.5,222900.0
2015-07-06,2015,187,1,19,3.2,206.4,1.1,1.9,-5.1,6.1,545.0,-3.4,-3.5,3.1,201990.0
2015-07-06,2015,187,2,20,3.2,206.5,0.5,3.7,-3.6,5.8,533.0,-3.0,-1.5,2.9,194519.0
2015-07-06,2015,187,3,21,3.2,206.5,-2.8,2.7,1.1,5.2,497.0,1.6,-3.0,2.9,217800.0
2015-07-06,2015,187,4,22,3.3,206.5,-3.6,1.0,-0.6,4.8,494.0,-0.5,-5.0,3.0,238265.0
2015-07-06,2015,187,5,23,3.3,206.6,-4.2,2.2,-0.2,5.3,484.0,0.2,-4.1,2.8,201989.0
2015-07-06,2015,187,6,0,3.3,206.6,-2.4,2.5,-2.9,5.3,507.0,-1.4,-2.8,2.8,207639.0
2015-07-06,2015,187,7,1,3.3,206.7,-1.4,3.4,-2.6,5.6,513.0,-1.3,-2.5,2.9,186444.0
2015-07-06,2015,187,8,2,3.3,206.7,-2.2,4.4,-2.2,5.7,503.0,-1.2,-1.4,2.5,158154.0
2015-07-06,2015,187,9,3,3.3,206.7,-3.1,4.8,-0.5,6.0,504.0,0.8,-0.3,2.4,127154.0
2015-07-06,2015,187,10,4,3.3,206.8,-3.7,4.3,-0.9,5.9,498.0,0.2,-0.4,2.3,115880.0
2015-07-06,2015,187,11,5,3.3,206.8,-4.0,3.8,-0.5,5.6,496.0,-0.5,-0.1,2.1,112498.0
2015-07-06,2015,187,12,6,3.3,206.8,-3.3,4.0,-0.3,5.3,496.0,-0.4,0.3,2.0,109762.0
2015-07-06,2015,187,13,7,3.3,206.9,-3.2,3.8,-0.5,5.0,494.0,-0.5,-0.0,1.9,103620.0
2015-07-06,2015,187,14,8,3.3,206.9,-2.4,3.6,-0.4,4.5,502.0,-0.5,1.2,2.0,135713.0
2015-07-06,2015,187,15,9,3.3,207.0,-2.0,2.8,-0.6,4.2,494.0,-1.1,0.9,2.2,132061.0
2015-07-06,2015,187,16,10,3.3,207.0,0.8,3.1,-0.7,4.0,486.0,-2.3,1.2,2.8,132271.0
2015-07-06,2015,187,17,11,3.3,207.0,1.3,2.6,-1.5,4.5,503.0,-3.3,0.8,2.8,106457.0
2015-07-06,2015,187,18,12,3.3,207.1,1.3,3.7,-1.2,4.5,489.0,-2.4,1.4,3.1,116817.0
2015-07-06,2015,187,19,13,3.3,207.1,-4.4,0.4,1.6,5.2,464.0,-0.1,-3.7,2.3,120537.0
2015-07-06,2015,187,20,14,3.3,207.2,-4.8,1.6,2.6,5.9,482.0,-0.1,-2.0,1.7,77612.0
2015-07-06,2015,187,21,15,3.3,207.2,-4.1,2.3,3.0,5.8,489.0,0.1,-2.3,1.6,83302.0
2015-07-06,2015,187,22,16,3.3,207.2,-3.3,1.8,3.9,5.6,483.0,1.8,-3.2,2.0,99190.0
2015-07-06,2015,187,23,17,3.3,207.3,0.2,3.8,3.2,5.3,504.0,0.6,-0.5,2.2,124411.0
2015-07-07,2015,188,0,18,3.3,207.3,1.2,4.6,0.2,5.9,507.0,-2.0,0.6,2.5,130165.0
2015-07-07,2015,188,1,19,3.3,207.4,-1.6,3.9,2.7,5.2,505.0,0.6,0.9,1.9,106691.0
2015-07-07,2015,188,2,20,3.4,207.4,-3.9,2.4,2.4,5.3,472.0,0.5,-1.0,1.7,72346.0
2015-07-07,2015,188,3,21,3.4,207.4,-3.0,3.7,1.8,5.2,468.0,0.6,1.2,1.7,75494.0
2015-07-07,2015,188,4,22,3.4,207.5,-3.5,3.1,1.0,5.3,456.0,-0.0,-0.1,1.9,79840.0
2015-07-07,2015,188,5,23,3.4,207.5,-3.1,2.6,1.9,5.0,460.0,1.0,-0.7,1.9,84542.0
2015-07-07,2015,188,6,0,3.4,207.6,-2.9,1.6,0.5,4.3,465.0,-0.7,-2.3,2.3,131748.0
2015-07-07,2015,188,7,1,3.4,207.6,-2.8,2.2,-0.4,4.2,459.0,-2.0,-1.2,2.2,116604.0
2015-07-07,2015,188,8,2,3.4,207.6,-2.1,2.7,-1.6,3.9,466.0,-2.4,-0.2,2.3,126098.0
2015-07-07,2015,188,9,3,3.4,207.7,-3.0,2.0,0.6,3.9,455.0,0.4,-0.3,2.4,104680.0
2015-07-07,2015,188,10,4,3.4,207.7,-1.7,2.8,-0.5,3.8,464.0,-0.7,0.1,2.1,102475.0
2015-07-07,2015,188,11,5,3.4,207.8,-1.5,3.1,0.1,3.6,460.0,0.0,1.2,2.0,94008.0
2015-07-07,2015,188,12,6,3.4,207.8,-2.1,2.7,0.7,3.6,452.0,0.5,1.1,1.8,74140.0
2015-07-07,2015,188,13,7,3.4,207.8,-0.7,3.0,-0.9,3.4,459.0,-1.5,1.4,1.8,71760.0
2015-07-07,2015,188,14,8,3.4,207.9,-2.4,1.8,-0.2,3.4,438.0,-0.1,0.2,2.2,100572.0
2015-07-07,2015,188,15,9,3.4,207.9,-2.8,1.3,1.0,3.4,431.0,0.8,0.2,2.5,97712.0
2015-07-07,2015,188,16,10,3.4,208.0,-2.7,2.0,-0.3,3.4,430.0,0.1,1.2,2.5,111875.0
2015-07-07,2015,188,17,11,3.4,208.0,-2.8,1.7,-0.0,3.4,429.0,0.2,1.1,2.5,95248.0
2015-07-07,2015,188,18,12,3.4,208.0,-3.1,1.1,0.2,3.4,421.0,0.1,0.4,2.7,54847.0
2015-07-07,2015,188,19,13,3.4,208.1,-3.4,0.8,-0.3,3.5,413.0,0.2,0.5,2.4,54696.0
2015-07-07,2015,188,20,14,3.4,208.1,-1.4,2.4,-1.2,3.4,432.0,-0.9,1.1,2.2,55925.0
2015-07-07,2015,188,21,15,3.4,208.2,-2.4,2.0,-1.3,3.4,420.0,-0.8,0.2,2.3,70579.0
2015-07-07,2015,188,22,16,3.4,208.2,-2.9,1.3,-1.2,3.5,412.0,-0.4,-0.7,2.4,76725.0
2015-07-07,2015,188,23,17,3.4,208.2,-2.4,1.7,-0.6,3.2,416.0,0.1,-0.0,2.4,83061.0
2015-07-08,2015,189,0,18,3.4,208.3,-1.8,2.7,-0.7,3.4,417.0,-0.3,0.9,2.2,72306.0
2015-07-08,2015,189,1,19,3.5,208.3,-2.4,2.1,-0.6,3.4,409.0,-0.6,0.5,2.5,84722.0
2015-07-08,2015,189,2,20,3.5,208.4,-2.5,2.1,-0.1,3.4,408.0,0.3,1.0,2.7,87898.0
2015-07-08,2015,189,3,21,3.5,208.4,-1.3,2.4,-0.2,3.1,416.0,-0.2,1.5,2.7,74646.0
2015-07-08,2015,189,4,22,3.5,208.4,-0.7,2.0,-0.3,2.9,415.0,-0.3,1.9,2.9,84807.0
2015-07-08,2015,189,5,23,3.5,208.5,-1.7,2.3,-0.7,3.0,403.0,-0.7,1.5,2.8,85105.0
2015-07-08,2015,189,6,0,3.5,208.5,-1.0,2.9,-1.2,3.4,406.0,-1.0,2.2,2.7,50891.0
