date,lt,year,doy,glon,trough_min_lat,AE,AE6,Kp,Kp9,Cp,C9,sum_8kp,mean_8ap,F10.7,Hour,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2016-11-01,2,2016,306,-90,49.0,173.0,149.4,2.0,2.0,0.6,3,19.3,10,75.4,8,4.4,322.4,-2.3,-2.2,-1.6,3.9,462.0,-0.6,1.0,2.8,62468.0
2016-11-01,3,2016,306,-90,48.0,255.0,216.2,2.7,2.5,0.6,3,19.3,10,75.4,9,4.4,322.5,-0.8,-3.6,0.1,4.3,453.0,-1.7,1.4,2.9,52054.0
2016-11-01,4,2016,306,-90,47.0,640.0,484.4,2.7,2.5,0.6,3,19.3,10,75.4,10,4.4,322.5,0.4,-4.3,-2.5,5.3,457.0,-1.6,1.5,3.7,63342.0
2016-11-01,5,2016,306,-90,47.0,621.0,571.1,2.7,2.5,0.6,3,19.3,10,75.4,11,4.4,322.6,-2.5,-3.2,-2.0,5.1,468.0,-2.1,0.8,4.7,57105.0
2016-11-01,18,2016,306,-90,,100.0,91.1,2.0,1.7,0.6,3,19.3,10,75.4,0,4.5,322.1,-1.7,-2.8,-0.5,3.5,471.0,-1.3,1.4,2.8,70365.0
2016-11-01,19,2016,306,-90,58.0,215.0,105.4,2.0,1.7,0.6,3,19.3,10,75.4,1,4.5,322.1,-2.2,-2.7,-0.2,3.7,474.0,-1.7,1.5,2.6,57353.0
2016-11-01,20,2016,306,-90,52.0,156.0,110.0,2.0,1.7,0.6,3,19.3,10,75.4,2,4.5,322.2,-0.5,-3.3,0.0,3.5,468.0,-1.6,2.1,2.9,65003.0
2016-11-01,21,2016,306,-90,52.0,83.0,112.3,2.0,1.9,0.6,3,19.3,10,75.4,3,4.5,322.2,2.2,-3.3,0.6,4.0,464.0,-1.9,2.8,3.5,72530.0
2016-11-01,22,2016,306,-90,51.0,91.0,116.4,2.0,1.9,0.6,3,19.3,10,75.4,4,4.5,322.3,2.1,-2.5,1.2,3.5,459.0,-1.9,1.9,3.7,94765.0
2016-11-01,23,2016,306,-90,50.0,172.0,133.6,2.0,1.9,0.6,3,19.3,10,75.4,5,4.4,322.3,2.2,-0.9,-0.3,3.1,460.0,-0.1,0.9,3.5,101824.0
2016-11-02,0,2016,307,-90,49.0,77.0,86.6,1.0,1.5,0.8,4,21.3,14,74.8,6,4.3,323.3,1.0,3.3,-1.9,4.2,413.0,-1.2,2.7,5.4,43472.0
2016-11-02,1,2016,307,-90,48.0,76.0,79.6,1.0,1.5,0.8,4,21.3,14,74.8,7,4.3,323.4,0.3,2.4,-2.1,3.3,414.0,-1.7,3.7,6.2,45565.0
2016-11-02,2,2016,307,-90,49.0,81.0,80.3,1.0,1.5,0.8,4,21.3,14,74.8,8,4.3,323.4,-0.2,2.2,-2.1,3.4,415.0,-2.3,4.5,8.6,32896.0
2016-11-02,3,2016,307,-90,49.0,99.0,92.1,2.3,2.0,0.8,4,21.3,14,74.8,9,4.3,323.5,1.4,3.3,-0.8,4.6,428.0,-1.9,1.9,9.0,30107.0
2016-11-02,4,2016,307,-90,50.0,45.0,62.3,2.3,2.0,0.8,4,21.3,14,74.8,10,4.3,323.5,1.6,3.4,1.6,5.0,429.0,-2.1,1.6,6.7,29038.0
2016-11-02,5,2016,307,-90,52.0,141.0,112.1,2.3,2.0,0.8,4,21.3,14,74.8,11,4.3,323.6,-1.8,-1.3,-5.6,6.1,431.0,2.8,0.2,6.3,22104.0
2016-11-02,18,2016,307,-90,,554.0,179.1,4.3,3.9,0.8,4,21.3,14,74.8,0,4.4,323.1,-2.3,-0.7,-4.8,6.0,458.0,2.7,0.8,6.2,77161.0
2016-11-02,19,2016,307,-90,53.0,473.0,235.7,4.3,3.9,0.8,4,21.3,14,74.8,1,4.4,323.1,-2.5,4.2,-0.3,5.2,453.0,-0.5,-0.7,10.1,62499.0
2016-11-02,20,2016,307,-90,51.0,136.0,249.3,4.3,3.9,0.8,4,21.3,14,74.8,2,4.4,323.2,0.6,3.3,0.1,5.0,432.0,-1.0,2.3,8.2,53754.0
2016-11-02,21,2016,307,-90,51.0,53.0,250.7,2.0,2.7,0.8,4,21.3,14,74.8,3,4.4,323.2,-0.1,3.6,-0.8,4.5,427.0,-0.6,2.2,6.5,62711.0
2016-11-02,22,2016,307,-90,50.0,45.0,249.1,2.0,2.7,0.8,4,21.3,14,74.8,4,4.4,323.3,0.4,4.2,-1.8,4.7,428.0,-1.1,2.4,5.9,47181.0
2016-11-02,23,2016,307,-90,50.0,120.0,242.6,2.0,2.7,0.8,4,21.3,14,74.8,5,4.3,323.3,1.2,4.1,-2.0,4.8,420.0,-2.1,2.9,5.7,28038.0
2016-11-03,0,2016,308,-90,46.0,496.0,460.8,4.0,3.7,0.9,4,24.7,16,74.4,6,4.2,324.3,2.3,-3.3,-2.9,5.6,407.0,0.2,4.6,8.0,77099.0
2016-11-03,1,2016,308,-90,45.0,527.0,502.8,4.0,3.7,0.9,4,24.7,16,74.4,7,4.2,324.4,2.3,-4.5,-4.4,6.8,401.0,0.2,4.2,6.6,53069.0
2016-11-03,2,2016,308,-90,44.0,753.0,661.2,4.0,3.7,0.9,4,24.7,16,74.4,8,4.2,324.4,4.2,-1.7,-2.8,6.5,397.0,1.2,3.0,7.1,66998.0
2016-11-03,3,2016,308,-90,43.0,622.0,636.6,3.7,3.7,0.9,4,24.7,16,74.4,9,4.2,324.5,4.0,-3.2,-3.9,6.6,399.0,1.6,3.4,5.5,43084.0
2016-11-03,4,2016,308,-90,43.0,439.0,511.7,3.7,3.7,0.9,4,24.7,16,74.4,10,4.2,324.5,4.1,-2.9,-3.0,6.2,396.0,2.2,3.6,5.9,52550.0
2016-11-03,5,2016,308,-90,46.0,537.0,527.8,3.7,3.7,0.9,4,24.7,16,74.4,11,4.2,324.6,4.8,-2.2,-2.9,6.1,390.0,1.8,2.7,6.3,57820.0
2016-11-03,18,2016,308,-90,53.0,250.0,217.0,3.0,3.1,0.9,4,24.7,16,74.4,0,4.3,324.1,-1.8,1.7,-4.1,5.8,435.0,0.2,1.1,5.6,51934.0
2016-11-03,19,2016,308,-90,50.0,324.0,240.1,3.0,3.1,0.9,4,24.7,16,74.4,1,4.3,324.1,0.3,-1.1,-3.7,5.1,414.0,0.1,3.1,7.4,71065.0
2016-11-03,20,2016,308,-90,50.0,381.0,286.4,3.0,3.1,0.9,4,24.7,16,74.4,2,4.3,324.2,3.2,-2.5,-0.6,5.5,403.0,-2.0,3.8,8.6,84878.0
2016-11-03,21,2016,308,-90,48.0,424.0,339.0,3.0,3.1,0.9,4,24.7,16,74.4,3,4.3,324.2,1.4,-2.9,-3.1,6.2,408.0,-0.1,3.9,8.9,48950.0
2016-11-03,22,2016,308,-90,48.0,344.0,369.4,3.0,3.1,0.9,4,24.7,16,74.4,4,4.2,324.3,2.6,-1.6,-0.3,4.7,397.0,-1.7,2.6,8.8,66444.0
2016-11-03,23,2016,308,-90,47.0,421.0,384.6,3.0,3.1,0.9,4,24.7,16,74.4,5,4.2,324.3,2.8,1.4,0.8,4.5,396.0,-1.4,2.1,8.7,83344.0
2016-11-04,0,2016,309,-90,49.0,118.0,119.0,1.0,1.3,0.1,0,7.3,4,75.4,6,4.1,325.3,0.6,-3.0,1.1,3.5,401.0,1.4,0.9,7.7,125877.0
2016-11-04,1,2016,309,-90,47.0,106.0,110.7,1.0,1.3,0.1,0,7.3,4,75.4,7,4.1,325.4,0.6,-4.1,1.6,4.6,395.0,0.8,1.1,7.0,119014.0
2016-11-04,2,2016,309,-90,49.0,142.0,130.4,1.0,1.3,0.1,0,7.3,4,75.4,8,4.1,325.4,2.0,-2.8,3.2,5.1,389.0,0.8,0.6,6.8,130576.0
2016-11-04,3,2016,309,-90,49.0,143.0,138.3,0.7,0.9,0.1,0,7.3,4,75.4,9,4.1,325.5,2.7,-1.1,2.7,5.1,382.0,0.9,-0.5,6.4,116460.0
2016-11-04,4,2016,309,-90,51.0,72.0,96.3,0.7,0.9,0.1,0,7.3,4,75.4,10,4.1,325.5,1.6,1.1,3.0,4.2,382.0,0.4,-0.5,5.8,111886.0
2016-11-04,5,2016,309,-90,50.0,24.0,50.6,0.7,0.9,0.1,0,7.3,4,75.4,11,4.1,325.6,2.0,-0.9,3.7,4.9,376.0,-1.0,0.8,6.2,71383.0
2016-11-04,18,2016,309,-90,54.0,303.0,337.6,2.7,2.9,0.1,0,7.3,4,75.4,0,4.2,325.1,1.1,-2.3,-3.8,5.8,399.0,2.1,-0.8,11.4,79446.0
2016-11-04,19,2016,309,-90,,273.0,318.6,2.7,2.9,0.1,0,7.3,4,75.4,1,4.2,325.1,1.3,3.4,-2.2,4.9,395.0,1.8,-2.5,12.3,85654.0
2016-11-04,20,2016,309,-90,50.0,244.0,302.3,2.7,2.9,0.1,0,7.3,4,75.4,2,4.2,325.2,1.7,4.7,0.0,5.6,391.0,1.6,-1.9,10.1,80972.0
2016-11-04,21,2016,309,-90,47.0,147.0,276.4,1.7,2.1,0.1,0,7.3,4,75.4,3,4.2,325.2,1.0,3.5,2.1,5.0,397.0,0.9,-0.8,9.0,87016.0
2016-11-04,22,2016,309,-90,50.0,77.0,255.0,1.7,2.1,0.1,0,7.3,4,75.4,4,4.1,325.3,0.2,1.3,-2.6,3.8,409.0,2.7,-0.0,9.1,108548.0
2016-11-04,23,2016,309,-90,50.0,123.0,222.4,1.7,2.1,0.1,0,7.3,4,75.4,5,4.1,325.3,-0.4,-2.1,-2.0,4.1,407.0,2.6,1.1,8.7,111149.0
2016-11-05,0,2016,310,-90,49.0,44.0,42.0,0.7,0.6,0.0,0,3.0,2,75.3,6,4.0,326.3,4.5,-0.5,0.3,4.6,350.0,2.9,1.0,6.4,17899.0
2016-11-05,1,2016,310,-90,50.0,113.0,86.9,0.7,0.6,0.0,0,3.0,2,75.3,7,4.0,326.4,3.7,-2.4,0.9,4.6,352.0,1.7,3.0,6.1,19313.0
2016-11-05,2,2016,310,-90,49.0,73.0,78.2,0.7,0.6,0.0,0,3.0,2,75.3,8,4.0,326.4,2.9,-2.9,1.0,4.4,354.0,1.2,3.8,5.7,18066.0
2016-11-05,3,2016,310,-90,50.0,67.0,71.1,0.7,0.7,0.0,0,3.0,2,75.3,9,4.0,326.5,3.1,-2.3,1.6,4.3,348.0,0.3,3.4,5.3,15552.0
2016-11-05,4,2016,310,-90,52.0,47.0,55.9,0.7,0.7,0.0,0,3.0,2,75.3,10,4.0,326.5,2.5,-1.8,1.0,4.2,353.0,0.7,2.3,5.4,15453.0
2016-11-05,5,2016,310,-90,49.0,33.0,41.4,0.7,0.7,0.0,0,3.0,2,75.3,11,4.0,326.5,4.0,1.7,0.9,4.5,363.0,1.2,0.7,4.7,11824.0
2016-11-05,18,2016,310,-90,,19.0,24.9,0.7,0.6,0.0,0,3.0,2,75.3,0,4.1,326.1,3.8,-2.8,1.4,5.0,361.0,2.6,2.0,7.3,25436.0
2016-11-05,19,2016,310,-90,,17.0,25.3,0.7,0.6,0.0,0,3.0,2,75.3,1,4.1,326.1,3.5,-2.9,0.3,4.7,367.0,3.5,2.7,7.1,14723.0
2016-11-05,20,2016,310,-90,53.0,19.0,25.6,0.7,0.6,0.0,0,3.0,2,75.3,2,4.1,326.2,3.4,-2.7,-1.1,4.7,369.0,4.8,2.2,8.5,20484.0
2016-11-05,21,2016,310,-90,53.0,30.0,21.3,0.3,0.4,0.0,0,3.0,2,75.3,3,4.0,326.2,3.5,-0.7,-1.8,4.6,366.0,5.3,0.5,8.0,26597.0
2016-11-05,22,2016,310,-90,49.0,42.0,23.6,0.3,0.4,0.0,0,3.0,2,75.3,4,4.0,326.3,4.5,1.0,-0.9,4.8,355.0,4.6,-0.5,6.6,18287.0
2016-11-05,23,2016,310,-90,50.0,40.0,27.1,0.3,0.4,0.0,0,3.0,2,75.3,5,4.0,326.3,4.5,-0.3,-0.9,4.8,352.0,4.6,0.4,6.4,19890.0
2016-11-06,0,2016,311,-90,48.0,82.0,57.9,1.3,1.0,0.1,0,8.7,4,74.9,6,3.9,327.3,1.5,-1.9,0.0,4.1,323.0,-2.8,-0.1,12.4,29227.0
2016-11-06,1,2016,311,-90,50.0,130.0,103.5,1.3,1.0,0.1,0,8.7,4,74.9,7,3.9,327.4,1.2,1.4,-2.3,3.8,325.0,-1.2,-2.2,12.4,29610.0
2016-11-06,2,2016,311,-90,49.0,147.0,131.1,1.3,1.0,0.1,0,8.7,4,74.9,8,3.9,327.4,0.6,-2.5,-2.8,4.5,327.0,0.5,-0.1,11.8,32872.0
2016-11-06,3,2016,311,-90,49.0,158.0,148.2,1.0,1.0,0.1,0,8.7,4,74.9,9,3.9,327.5,1.2,-2.2,-1.8,3.9,328.0,-0.5,0.1,11.4,32144.0
2016-11-06,4,2016,311,-90,50.0,93.0,113.3,1.0,1.0,0.1,0,8.7,4,74.9,10,3.9,327.5,2.1,-3.4,0.8,4.5,323.0,-0.7,0.9,11.0,33919.0
2016-11-06,5,2016,311,-90,50.0,163.0,144.8,1.0,1.0,0.1,0,8.7,4,74.9,11,3.9,327.5,2.7,-2.8,-1.0,4.3,319.0,0.8,-0.1,11.6,46277.0
2016-11-06,18,2016,311,-90,,35.0,15.3,1.0,0.7,0.1,0,8.7,4,74.9,0,4.0,327.1,1.3,-2.8,-1.4,3.6,328.0,-1.6,1.5,8.6,17885.0
2016-11-06,19,2016,311,-90,,16.0,15.7,1.0,0.7,0.1,0,8.7,4,74.9,1,3.9,327.1,1.4,-3.4,0.4,3.8,326.0,-2.8,2.3,9.5,19098.0
2016-11-06,20,2016,311,-90,53.0,11.0,15.4,1.0,0.7,0.1,0,8.7,4,74.9,2,3.9,327.2,0.7,-2.0,2.1,3.7,326.0,-4.0,1.7,9.5,16547.0
2016-11-06,21,2016,311,-90,53.0,12.0,15.1,0.3,0.4,0.1,0,8.7,4,74.9,3,3.9,327.2,0.2,-2.7,2.3,3.7,328.0,-3.8,2.0,10.7,16704.0
2016-11-06,22,2016,311,-90,,14.0,15.4,0.3,0.4,0.1,0,8.7,4,74.9,4,3.9,327.3,1.0,-1.8,2.7,3.8,327.0,-4.2,1.6,11.6,20099.0
2016-11-06,23,2016,311,-90,50.0,18.0,16.6,0.3,0.4,0.1,0,8.7,4,74.9,5,3.9,327.3,1.4,-3.6,1.5,4.3,325.0,-3.4,1.1,11.0,21171.0
2016-11-07,0,2016,312,-90,50.0,54.0,50.8,1.3,1.2,0.1,0,6.0,3,75.1,6,3.8,328.3,1.2,-1.0,-0.5,1.8,305.0,3.8,0.7,19.0,12712.0
2016-11-07,1,2016,312,-90,50.0,70.0,62.9,1.3,1.2,0.1,0,6.0,3,75.1,7,3.8,328.4,1.2,-0.7,-1.1,2.6,310.0,4.2,1.4,21.2,14837.0
2016-11-07,2,2016,312,-90,50.0,30.0,42.1,1.3,1.2,0.1,0,6.0,3,75.1,8,3.8,328.4,-0.9,2.9,2.1,4.7,317.0,2.9,0.2,14.0,24906.0
2016-11-07,3,2016,312,-90,51.0,15.0,24.9,0.7,0.8,0.1,0,6.0,3,75.1,9,3.8,328.5,-2.4,1.9,3.5,4.8,323.0,1.5,-1.1,8.0,50607.0
2016-11-07,4,2016,312,-90,52.0,19.0,21.2,0.7,0.8,0.1,0,6.0,3,75.1,10,3.8,328.5,-0.7,2.4,3.8,4.8,324.0,4.5,-0.4,8.6,34408.0
2016-11-07,5,2016,312,-90,53.0,20.0,20.4,0.7,0.8,0.1,0,6.0,3,75.1,11,3.8,328.5,-2.4,2.7,2.6,4.5,319.0,1.9,-1.9,7.0,45131.0
2016-11-07,18,2016,312,-90,,169.0,109.9,2.0,1.8,0.1,0,6.0,3,75.1,0,3.8,328.1,2.7,0.4,-2.8,4.0,311.0,2.2,0.0,8.7,9522.0
2016-11-07,19,2016,312,-90,,96.0,108.0,2.0,1.8,0.1,0,6.0,3,75.1,1,3.8,328.1,1.7,0.9,-2.8,3.5,309.0,3.3,-0.2,10.0,8488.0
2016-11-07,20,2016,312,-90,53.0,48.0,102.6,2.0,1.8,0.1,0,6.0,3,75.1,2,3.8,328.2,1.5,-0.7,-2.3,3.1,309.0,3.0,0.7,10.9,9848.0
2016-11-07,21,2016,312,-90,53.0,37.0,97.1,0.7,1.1,0.1,0,6.0,3,75.1,3,3.8,328.2,2.8,-0.3,-2.2,3.5,305.0,3.1,0.6,10.8,8428.0
2016-11-07,22,2016,312,-90,49.0,39.0,75.4,0.7,1.1,0.1,0,6.0,3,75.1,4,3.8,328.3,2.6,0.1,-2.0,3.3,305.0,3.5,0.4,12.8,7910.0
2016-11-07,23,2016,312,-90,50.0,47.0,75.0,0.7,1.1,0.1,0,6.0,3,75.1,5,3.8,328.3,2.3,-0.4,-1.5,2.8,307.0,3.0,0.6,15.3,9264.0
2016-11-08,0,2016,313,-90,49.0,18.0,16.8,0.3,0.2,0.0,0,3.3,2,75.4,6,3.7,329.3,-0.1,3.7,0.5,4.1,301.0,0.9,1.4,9.3,26455.0
2016-11-08,1,2016,313,-90,50.0,14.0,15.0,0.3,0.2,0.0,0,3.3,2,75.4,7,3.7,329.4,-1.8,3.0,2.3,4.3,299.0,1.2,1.3,10.1,23499.0
2016-11-08,2,2016,313,-90,52.0,20.0,18.2,0.3,0.2,0.0,0,3.3,2,75.4,8,3.7,329.4,-2.8,3.8,-0.4,6.0,296.0,0.5,1.7,10.5,23599.0
2016-11-08,3,2016,313,-90,50.0,49.0,37.7,0.7,0.5,0.0,0,3.3,2,75.4,9,3.7,329.5,-2.0,2.7,-3.1,6.1,296.0,0.0,1.5,10.4,28238.0
2016-11-08,4,2016,313,-90,50.0,122.0,91.0,0.7,0.5,0.0,0,3.3,2,75.4,10,3.7,329.5,0.3,1.1,-4.1,4.7,297.0,-0.1,1.9,10.7,23464.0
2016-11-08,5,2016,313,-90,50.0,165.0,137.9,0.7,0.5,0.0,0,3.3,2,75.4,11,3.7,329.5,-1.5,-3.1,-2.5,5.0,293.0,0.8,0.5,11.6,27080.0
2016-11-08,18,2016,313,-90,,15.0,14.0,0.0,0.0,0.0,0,3.3,2,75.4,0,3.7,329.1,1.6,1.6,-2.4,3.4,308.0,0.8,1.4,7.1,33261.0
2016-11-08,19,2016,313,-90,,15.0,14.0,0.0,0.0,0.0,0,3.3,2,75.4,1,3.7,329.1,0.8,0.9,-2.5,3.5,304.0,0.6,0.8,6.8,31470.0
2016-11-08,20,2016,313,-90,52.0,16.0,14.1,0.0,0.0,0.0,0,3.3,2,75.4,2,3.7,329.2,-1.0,2.8,-0.5,3.2,299.0,1.6,1.7,6.9,31446.0
2016-11-08,21,2016,313,-90,53.0,16.0,14.4,0.0,0.0,0.0,0,3.3,2,75.4,3,3.7,329.2,-0.4,3.5,0.5,3.6,301.0,1.3,0.6,7.1,26610.0
2016-11-08,22,2016,313,-90,,13.0,14.4,0.0,0.0,0.0,0,3.3,2,75.4,4,3.7,329.3,0.1,3.3,1.7,3.8,301.0,1.5,0.9,7.5,28563.0
2016-11-08,23,2016,313,-90,50.0,15.0,14.7,0.0,0.0,0.0,0,3.3,2,75.4,5,3.7,329.3,0.6,2.9,-0.4,3.9,302.0,0.8,1.4,8.8,27407.0
2016-11-09,0,2016,314,-90,50.0,28.0,25.3,2.0,1.3,0.3,1,12.0,6,78.3,6,3.6,330.3,-2.1,4.1,-0.1,4.8,300.0,-0.4,1.9,18.4,17785.0
2016-11-09,1,2016,314,-90,50.0,44.0,37.1,2.0,1.3,0.3,1,12.0,6,78.3,7,3.6,330.4,0.0,6.5,-1.5,6.8,331.0,1.2,2.6,31.4,25698.0
2016-11-09,2,2016,314,-90,49.0,50.0,45.3,2.0,1.3,0.3,1,12.0,6,78.3,8,3.6,330.4,2.8,3.5,-5.6,8.3,338.0,0.3,2.5,30.2,26713.0
2016-11-09,3,2016,314,-90,49.0,325.0,222.3,1.7,1.6,0.3,1,12.0,6,78.3,9,3.6,330.5,5.1,-3.1,-5.6,8.4,335.0,0.1,2.9,31.2,25680.0
2016-11-09,4,2016,314,-90,47.0,324.0,286.8,1.7,1.6,0.3,1,12.0,6,78.3,10,3.6,330.5,4.1,-7.3,-1.0,8.8,335.0,-1.3,3.8,28.0,44181.0
2016-11-09,5,2016,314,-90,47.0,335.0,317.4,1.7,1.6,0.3,1,12.0,6,78.3,11,3.6,330.5,2.8,-6.0,0.8,7.7,337.0,-1.7,3.2,26.8,63307.0
2016-11-09,18,2016,314,-90,,20.0,32.7,0.0,0.2,0.3,1,12.0,6,78.3,0,3.6,330.1,0.1,2.4,0.2,2.7,294.0,0.7,1.3,12.1,14822.0
2016-11-09,19,2016,314,-90,,21.0,30.7,0.0,0.2,0.3,1,12.0,6,78.3,1,3.6,330.1,2.4,1.2,-0.3,2.8,298.0,-0.9,0.7,12.2,13610.0
2016-11-09,20,2016,314,-90,53.0,20.0,27.7,0.0,0.2,0.3,1,12.0,6,78.3,2,3.6,330.2,0.3,2.5,-0.7,2.7,299.0,-1.4,1.7,13.3,15088.0
2016-11-09,21,2016,314,-90,53.0,19.0,25.7,0.0,0.1,0.3,1,12.0,6,78.3,3,3.6,330.2,-0.9,3.0,-0.4,3.3,296.0,-0.7,1.5,13.1,13854.0
2016-11-09,22,2016,314,-90,50.0,20.0,24.4,0.0,0.1,0.3,1,12.0,6,78.3,4,3.6,330.3,-1.3,3.0,-0.3,3.3,294.0,-0.8,1.7,14.3,14092.0
2016-11-09,23,2016,314,-90,49.0,21.0,22.0,0.0,0.1,0.3,1,12.0,6,78.3,5,3.6,330.3,-1.7,3.5,-0.3,3.9,293.0,-0.8,1.8,14.9,14754.0
2016-11-10,0,2016,315,-90,50.0,141.0,105.4,2.0,1.9,0.8,4,21.7,14,78.6,6,3.5,331.3,1.6,-8.5,6.8,11.1,366.0,-0.3,2.9,8.3,38153.0
2016-11-10,1,2016,315,-90,50.0,164.0,142.5,2.0,1.9,0.8,4,21.7,14,78.6,7,3.5,331.4,5.4,-9.2,3.7,11.5,371.0,1.1,0.6,7.3,32857.0
2016-11-10,2,2016,315,-90,51.0,143.0,142.9,2.0,1.9,0.8,4,21.7,14,78.6,8,3.5,331.4,4.8,-9.9,3.2,11.6,369.0,0.2,0.5,8.0,33543.0
2016-11-10,3,2016,315,-90,51.0,237.0,202.5,2.3,2.2,0.8,4,21.7,14,78.6,9,3.5,331.5,3.6,-10.1,3.5,11.5,366.0,0.3,0.0,9.4,34553.0
2016-11-10,4,2016,315,-90,50.0,430.0,346.5,2.3,2.2,0.8,4,21.7,14,78.6,10,3.5,331.5,6.3,-8.9,-2.7,11.3,363.0,-0.1,0.3,10.4,39039.0
2016-11-10,5,2016,315,-90,50.0,506.0,447.6,2.3,2.2,0.8,4,21.7,14,78.6,11,3.5,331.6,5.8,-5.9,-5.2,10.0,357.0,0.0,1.5,12.2,60286.0
2016-11-10,18,2016,315,-90,,18.0,124.7,1.7,2.0,0.8,4,21.7,14,78.6,0,3.5,331.1,-2.7,8.9,1.0,9.5,345.0,-3.8,-1.8,15.6,21100.0
2016-11-10,19,2016,315,-90,,30.0,116.3,1.7,2.0,0.8,4,21.7,14,78.6,1,3.5,331.1,-1.2,4.1,5.4,8.6,341.0,-2.5,-0.4,17.2,33539.0
2016-11-10,20,2016,315,-90,57.0,20.0,90.1,1.7,2.0,0.8,4,21.7,14,78.6,2,3.5,331.2,0.3,-4.3,9.9,11.8,338.0,1.3,3.3,7.3,29106.0
2016-11-10,21,2016,315,-90,53.0,27.0,47.0,1.7,1.8,0.8,4,21.7,14,78.6,3,3.5,331.2,-0.8,-5.9,8.4,10.7,349.0,-0.5,5.3,12.6,25192.0
2016-11-10,22,2016,315,-90,,17.0,27.9,1.7,1.8,0.8,4,21.7,14,78.6,4,3.5,331.3,-1.2,-7.9,6.7,10.6,363.0,0.7,4.4,10.5,22257.0
2016-11-10,23,2016,315,-90,50.0,58.0,29.7,1.7,1.8,0.8,4,21.7,14,78.6,5,3.5,331.3,-2.2,-7.6,6.2,10.2,366.0,-0.2,5.0,13.3,22970.0
2016-11-11,0,2016,316,-90,49.0,80.0,83.2,1.7,2.0,0.7,3,19.0,11,76.8,6,3.4,332.3,-3.9,6.4,-0.0,8.9,452.0,2.3,0.7,8.8,178181.0
2016-11-11,1,2016,316,-90,48.0,60.0,68.4,1.7,2.0,0.7,3,19.0,11,76.8,7,3.4,332.4,-6.7,4.1,0.1,8.4,430.0,2.3,-0.2,8.3,145457.0
2016-11-11,2,2016,316,-90,49.0,52.0,57.8,1.7,2.0,0.7,3,19.0,11,76.8,8,3.4,332.4,-6.3,2.4,-1.5,8.1,431.0,-0.1,-2.1,8.0,151975.0
2016-11-11,3,2016,316,-90,49.0,133.0,105.4,2.0,1.9,0.7,3,19.0,11,76.8,9,3.4,332.5,-5.0,-2.4,-2.5,7.9,451.0,-1.6,-6.8,8.8,211732.0
2016-11-11,4,2016,316,-90,48.0,126.0,118.4,2.0,1.9,0.7,3,19.0,11,76.8,10,3.4,332.5,-2.0,5.9,1.1,8.5,468.0,-0.1,-0.3,8.1,184912.0
2016-11-11,5,2016,316,-90,50.0,226.0,186.5,2.0,1.9,0.7,3,19.0,11,76.8,11,3.4,332.6,-2.5,7.3,1.5,9.1,468.0,0.0,0.8,8.5,193292.0
2016-11-11,18,2016,316,-90,50.0,374.0,324.0,4.3,3.9,0.7,3,19.0,11,76.8,0,3.4,332.1,-7.6,4.0,-4.5,10.2,436.0,0.3,-0.9,8.7,153600.0
2016-11-11,19,2016,316,-90,48.0,377.0,313.1,4.3,3.9,0.7,3,19.0,11,76.8,1,3.4,332.1,-7.1,5.9,-1.9,10.2,440.0,2.7,1.2,8.2,140355.0
2016-11-11,20,2016,316,-90,47.0,120.0,299.4,4.3,3.9,0.7,3,19.0,11,76.8,2,3.4,332.2,-5.1,4.5,4.5,9.4,456.0,6.9,1.0,9.1,171560.0
2016-11-11,21,2016,316,-90,,50.0,271.9,2.0,2.7,0.7,3,19.0,11,76.8,3,3.4,332.2,-5.8,4.1,4.0,8.9,449.0,6.4,1.0,9.4,156586.0
2016-11-11,22,2016,316,-90,48.0,38.0,249.0,2.0,2.7,0.7,3,19.0,11,76.8,4,3.4,332.3,-4.9,6.4,1.9,9.0,450.0,4.1,2.1,9.4,153028.0
2016-11-11,23,2016,316,-90,48.0,104.0,221.7,2.0,2.7,0.7,3,19.0,11,76.8,5,3.4,332.3,-3.1,8.2,-1.3,9.5,456.0,1.6,2.2,8.4,164420.0
2016-11-12,0,2016,317,-90,48.0,174.0,208.9,2.3,2.7,1.0,5,26.0,18,76.8,6,3.3,333.3,-5.2,7.9,2.5,10.9,575.0,-1.4,-3.4,6.6,294184.0
2016-11-12,1,2016,317,-90,48.0,73.0,122.9,2.3,2.7,1.0,5,26.0,18,76.8,7,3.3,333.4,-4.4,3.5,1.9,7.2,611.0,2.6,-2.6,7.4,300655.0
2016-11-12,2,2016,317,-90,49.0,32.0,65.4,2.3,2.7,1.0,5,26.0,18,76.8,8,3.3,333.4,-2.8,3.6,3.0,7.0,603.0,1.6,-2.5,8.0,287509.0
2016-11-12,3,2016,317,-90,50.0,55.0,58.8,4.0,3.6,1.0,5,26.0,18,76.8,9,3.3,333.5,-1.5,3.2,3.4,7.2,622.0,1.7,-2.6,7.5,322174.0
2016-11-12,4,2016,317,-90,48.0,195.0,145.0,4.0,3.6,1.0,5,26.0,18,76.8,10,3.2,333.5,-7.1,3.7,-1.6,9.5,635.0,0.8,-3.2,6.1,270189.0
2016-11-12,5,2016,317,-90,50.0,495.0,366.5,4.0,3.6,1.0,5,26.0,18,76.8,11,3.2,333.6,-6.1,1.7,-3.5,8.8,657.0,-0.7,-4.3,5.6,294812.0
